"","Koppen","Estacion","Lluvia","VelRafaga","Vel9am","Vel3pm","Hum9am","Hum3pm","Pres9am","Pre3pm","Temp9am","Nub9am","Nub3pm","Evaporacion","Sol","Temp3pm","LluviaHoy","target"
"3790","Subtropical","Verano",1.2,44,24,28,67,55,1011.5,1012.3,22,6,5,5.2,10.4,23.3,1,4.4
"3791","Temperate","Otoño",0,39,22,13,83,58,1022.9,1020.1,13.1,7,0,2.4,8.7,19.4,0,10.4
"3792","Temperate","Invierno",0,59,7,33,69,73,1013.6,1016.5,10.3,7,5,3,4.3,9.8,0,8.8
"3793","Temperate","Verano",0,41,11,24,32,13,1013.5,1009.1,29.4,1,3,11.4,12.2,38.8,0,18.2
"3794","Subtropical","Verano",0,37,20,20,61,63,1019.5,1017.2,24.6,7,7,9.4,3.7,24.8,0,5.2
"3795","Temperate","Primavera",0,39,22,20,51,84,1016.5,1021.6,19.9,7,7,10.8,0.5,15.2,0,11.3
"3796","Subtropical","Primavera",0,43,15,31,58,52,1028.2,1023.8,16.8,2,4,3.4,10.5,21,0,10.9
"3797","Subtropical","Primavera",0,24,17,2,33,13,1014,1009.6,18.6,0,0,6,11.2,28.2,0,23.4
"3798","Subtropical","Primavera",0.8,28,13,15,57,58,1020.5,1020.4,19,3,4,4.8,9.5,20.2,0,15.1
"3799","Tropical","Verano",0,31,13,26,71,66,1009.6,1007.2,31,4,3,8.4,11.6,32.2,0,6.2
"3800","Temperate","Primavera",0,56,19,20,67,30,1020.6,1020.4,16.4,7,1,12,11.4,23.1,0,8.6
"3801","Temperate","Invierno",0.2,19,0,9,100,75,1019.8,1017.7,7.3,7,7,0.6,4.7,14.4,0,12.6
"3802","Grassland","Primavera",0,50,31,28,21,12,1020.9,1017.1,19.8,5,4,8,11.8,24.7,0,11.6
"3803","Temperate","Primavera",0,33,17,20,75,64,1023.5,1021.3,12.2,5,7,1.8,8,14.5,0,9.1
"3804","Subtropical","Otoño",5.8,57,31,33,71,62,1010.5,1007.1,22.2,5,1,3.4,7.8,22.9,1,4.7
"3805","Subtropical","Verano",0,44,17,15,48,23,1015.9,1010.8,23.2,3,7,13.2,12.2,33.5,0,17.9
"3806","Tropical","Invierno",0,28,6,17,72,53,1015.8,1011.9,23.7,6,5,4.2,10.4,27.3,0,11.4
"3807","Temperate","Primavera",0.4,33,15,9,72,45,1026,1024.3,11.6,7,0,2.6,7,16.9,0,9.1
"3808","Tropical","Verano",0,31,7,22,67,64,1010,1006.8,30.1,3,7,7,7.4,31.6,0,4.9
"3809","Temperate","Verano",0,33,7,15,63,43,1020.9,1018,12.9,1,6,4,9.1,18.8,0,15.8
"3810","Subtropical","Otoño",0.2,33,17,19,61,17,1023.6,1020.1,15.2,1,0,3.2,11,24.3,0,19.7
"3811","Grassland","Otoño",0,48,28,24,24,14,1020.3,1014.7,21.6,1,1,14,11.6,28.5,0,10.4
"3812","Subtropical","Verano",0,39,9,17,42,33,1008.8,1004.5,27.7,2,1,13,12.7,33.9,0,18.7
"3813","Tropical","Invierno",0,31,15,19,34,36,1018,1013.9,19.7,0,0,4.6,10.8,23.2,0,16.5
"3814","Temperate","Otoño",0,20,13,9,72,53,1026.5,1023.8,11.5,7,6,2,8.5,19,0,15.1
"3815","Tropical","Verano",2.8,31,2,13,66,83,1007,1004.9,29.1,7,7,5.6,3.8,28.4,1,7.2
"3816","Temperate","Invierno",0,48,9,9,72,49,1023.1,1021.1,9.2,1,6,2.2,8.7,14,0,7.4
"3817","Grassland","Invierno",0,17,0,11,90,43,1026.3,1023,3,6,1,2.6,8,13.1,0,13.8
"3818","Tropical","Invierno",0,39,17,22,39,60,1017.1,1014.4,22,7,7,4.8,4.4,25.3,0,9
"3819","Subtropical","Primavera",0.2,28,19,17,55,33,1022.9,1019.6,13.6,5,1,4,9.9,21.4,0,14.7
"3820","Tropical","Primavera",0,37,15,24,60,56,1014,1010.7,29,2,4,6.8,11.3,30.1,0,9.1
"3821","Grassland","Primavera",0,41,31,17,48,32,1018.2,1012.9,22.3,0,2,9.4,11.7,30.2,0,15.3
"3822","Temperate","Otoño",13,31,11,13,99,71,1023.2,1022.7,8.9,6,7,2.2,3.2,13.7,1,7.2
"3823","Temperate","Verano",0,37,11,19,63,47,1013.5,1009.5,16.6,6,3,7.8,11.4,22.4,0,14.2
"3824","Subtropical","Verano",0,28,6,13,46,43,1011.6,1007.8,25.7,1,4,8.8,11.9,28.3,0,11.6
"3825","Temperate","Invierno",0.8,65,22,31,62,46,1003.9,1004.2,12.3,7,6,1.2,8.1,13.7,0,7.1
"3826","Temperate","Verano",0,48,7,24,65,20,1015.6,1011.1,16.3,5,6,7.8,12.3,31.4,0,22.7
"3827","Subtropical","Primavera",0,24,4,13,58,52,1024.4,1020.9,23.8,3,2,7.4,12,25.1,0,12.4
"3828","Subtropical","Invierno",0,48,24,22,65,55,1025.3,1022.1,10.1,7,4,2.2,3.8,15.4,0,8.7
"3829","Subtropical","Verano",0,44,31,22,70,68,1014.8,1014.4,26,5,3,3.2,9.9,27.7,0,6.4
"3830","Subtropical","Invierno",0,26,4,7,68,68,1021.1,1020.1,18.2,7,7,3.4,3.3,17.8,0,5.6
"3831","Temperate","Otoño",0,28,2,9,91,72,1020.5,1017.6,11.9,7,8,0.8,0.2,16.5,0,7.3
"3832","Temperate","Primavera",0.4,69,13,30,89,29,1019.3,1009.4,15.2,7,7,2.8,6.9,31.8,0,22.2
"3833","Temperate","Primavera",4.8,30,6,19,79,51,1015.3,1011.9,17.9,8,3,5.2,9.5,27.6,1,12.8
"3834","Tropical","Invierno",0,33,13,22,65,55,1014.8,1011,27.6,5,7,6.6,10.3,29.9,0,11.6
"3835","Tropical","Verano",43.2,69,19,30,94,77,1006.9,1005,24.2,8,8,5.6,1.1,29.8,1,7.6
"3836","Temperate","Otoño",0,31,11,20,56,52,1021.3,1019.8,16.7,0,7,6.4,8.9,22.2,0,17.3
"3837","Tropical","Otoño",4.6,59,19,31,76,57,1013.4,1011,25.2,7,3,6.6,6.6,29,1,7.4
"3838","Temperate","Verano",0,52,24,17,46,22,1008.4,1007.9,25.4,4,6,6.6,11.1,32.8,0,15.9
"3839","Temperate","Verano",0,52,11,9,50,30,1015.5,1013.3,19.2,5,7,7.8,4.4,27.1,0,14.4
"3840","Tropical","Invierno",0,30,13,17,73,57,1014.8,1010.5,26.4,2,1,7.4,11,29.6,0,11.1
"3841","Temperate","Invierno",2.8,31,19,17,99,82,1021.8,1021.1,11.6,8,7,0.8,3.8,14.3,1,3.8
"3842","Subtropical","Verano",0.8,46,20,26,86,50,1018.2,1017,21.1,7,3,8.8,8.1,25.2,0,6.9
"3843","Temperate","Primavera",0,37,19,24,65,51,1015.2,1013.5,16.4,8,8,4,5.7,18.6,0,10.9
"3844","Temperate","Otoño",0,37,13,24,74,41,1028.8,1026,13.8,2,6,1.4,8.9,20.2,0,15.2
"3845","Subtropical","Verano",0,35,9,17,55,29,1019.5,1016.7,22.4,0,1,6.8,13.3,30.5,0,15.9
"3846","Tropical","Verano",0,26,9,15,70,70,1009,1006.2,30.2,1,4,4.2,9.5,31.4,0,7.9
"3847","Temperate","Otoño",5.6,37,13,17,89,59,1018.5,1016.9,17,5,6,0.6,7,22.1,1,8.5
"3848","Subtropical","Verano",0,44,17,6,59,25,1012.4,1007.9,26.4,1,2,8.4,13.4,35.5,0,15.4
"3849","Temperate","Invierno",9,65,24,37,80,59,1009.4,1011.3,9.5,7,4,3,5.5,11,1,4.7
"3850","Temperate","Verano",8.8,44,15,19,47,29,1011.6,1015.1,17.5,4,2,8.6,9.9,22.7,1,8
"3851","Temperate","Invierno",2.6,20,4,9,100,64,1032.9,1032.3,9.4,7,2,1.8,6.6,13.7,1,11.4
"3852","Temperate","Invierno",1.2,63,15,41,89,72,1008.1,1006.4,9.7,7,7,2,4.3,8.4,1,4.1
"3853","Temperate","Primavera",0,37,6,19,53,24,1013.1,1011.9,23.7,1,6,7.4,12,29.6,0,20
"3854","Temperate","Otoño",1.8,31,15,15,87,88,1025.2,1025.3,11.6,8,7,1.2,6.3,12.2,1,4.6
"3855","Subtropical","Otoño",0,26,7,19,76,53,1017.3,1015.8,22.7,7,7,6.8,2.8,28.2,0,11.8
"3856","Temperate","Otoño",0,48,7,20,43,21,1023,1019.9,14.9,6,3,2,7.8,19.7,0,18.6
"3857","Subtropical","Verano",0,61,13,52,60,55,1016.8,1014.6,25.2,3,5,9.2,8.8,27.6,0,8.7
"3858","Temperate","Primavera",0,50,19,19,52,40,1014.5,1015.6,11.6,7,7,3,7.7,16.6,0,13.7
"3859","Tropical","Invierno",0,44,28,20,64,29,1013.9,1010.3,24.9,6,7,7,8.4,31.4,0,9.7
"3860","Temperate","Otoño",0,26,7,13,95,68,1030.5,1028.5,5.5,6,6,1.2,5.9,12.5,0,12.6
"3861","Tropical","Invierno",0,41,15,22,65,30,1010,1006.5,26.3,5,4,5.2,11.2,32.8,0,11.2
"3862","Tropical","Otoño",0,44,4,24,63,49,1015.8,1012.8,26.1,1,2,5.4,10.6,29.1,0,13.9
"3863","Desert","Invierno",1.4,46,13,31,89,35,1019.5,1017.9,10,0,0,4,9.9,17.3,1,11.6
"3864","Subtropical","Primavera",0.4,76,43,39,63,73,1004.4,1002.4,17.3,7,7,2.2,2.2,17,0,4.4
"3865","Subtropical","Invierno",0,24,11,6,82,41,1023.2,1019.9,13.2,5,7,3,6.5,20,0,11.1
"3866","Subtropical","Primavera",4.2,96,44,56,63,70,1004.4,1006.8,15,4,3,1,7,11.9,1,5.7
"3867","Subtropical","Otoño",0,31,0,11,77,50,1018.5,1017.1,12.6,1,1,2.4,9.1,18,0,11.1
"3868","Subtropical","Otoño",0,48,24,9,28,15,1020.8,1017.2,28.6,0,1,9.6,10.7,34.4,0,13.8
"3869","Temperate","Otoño",0,24,6,15,90,44,1021,1018,11.7,0,2,3.4,9.6,22,0,14.2
"3870","Temperate","Verano",1.4,48,13,20,59,40,1017.6,1016.8,15.3,1,4,2.8,10.6,20.8,1,10.9
"3871","Subtropical","Verano",0,30,11,17,56,57,1018.5,1017.1,23.5,3,3,5.4,8.3,23.4,0,7.1
"3872","Subtropical","Invierno",20.8,24,2,11,99,58,1022.1,1019.2,10.2,8,1,2.2,7.5,19.4,1,12.8
"3873","Subtropical","Otoño",4.8,57,24,26,96,82,1014.2,1012.3,19.2,8,7,5.6,1.1,21.6,1,3.4
"3874","Subtropical","Primavera",0,37,4,15,59,67,1014.8,1011.6,29.6,5,2,10.2,10.8,29.1,0,7.3
"3875","Temperate","Verano",0,54,19,20,59,87,1006.2,1007.9,16.9,6,7,6,4.2,14.6,0,7.5
"3876","Subtropical","Primavera",18.6,63,31,28,89,95,1007.6,1008.1,17.9,8,8,3.4,0.1,17.2,1,3.4
"3877","Temperate","Invierno",0,91,19,37,73,46,1000.5,1004.7,13.2,4,3,2.6,9.2,12.7,0,3.1
"3878","Subtropical","Primavera",0.2,59,13,19,72,83,1005.8,1008.8,20.9,8,7,10.6,0,17.1,0,1.4
"3879","Temperate","Invierno",0.2,35,17,19,76,50,1022.4,1020.7,8.8,7,7,2.4,3.2,12,0,8.5
"3880","Grassland","Otoño",3.4,70,11,11,91,35,1010.7,1006.6,16,1,5,2.4,9.9,24.9,1,13.5
"3881","Temperate","Otoño",0,22,6,9,97,32,1025.4,1022.5,13,0,0,6.6,11.4,30.3,0,21.4
"3882","Temperate","Otoño",0,72,6,19,89,25,1006.7,1001,16.2,7,6,5,4.1,27.4,0,19.9
"3883","Subtropical","Invierno",16.8,33,24,24,74,41,1019.6,1015.7,11.5,0,1,2.6,9.9,18.4,1,12.2
"3884","Temperate","Primavera",4.6,30,11,19,94,71,1021.3,1021.8,15.6,8,7,8.6,1.4,18.4,1,5.1
"3885","Desert","Otoño",0,48,17,28,70,38,1020.6,1017.7,14.6,1,2,5,10.4,22.2,0,15.1
"3886","Subtropical","Invierno",0.2,26,11,13,46,43,1018.7,1015.9,14.8,7,1,2.2,7.3,17.7,0,6.2
"3887","Grassland","Verano",0,35,13,11,53,21,1013.8,1010.2,27.7,7,5,11,8.7,37.6,0,13
"3888","Temperate","Primavera",0.6,72,33,37,55,80,1007.2,1000.8,16.6,1,8,3.2,2.2,16.1,0,10.2
"3889","Temperate","Verano",0,70,44,44,56,49,1004.9,1005.6,15.2,6,6,7,8,17.3,0,9.7
"3890","Subtropical","Primavera",0,52,15,28,69,53,1003.9,1002.4,20,7,4,7.6,9.7,23.9,0,12.3
"3891","Temperate","Primavera",0.2,39,17,22,96,60,1020.5,1018.8,12.7,7,5,2,6.8,17,0,11
"3892","Grassland","Verano",0,44,7,13,46,24,1008.4,1004.6,28.1,1,5,9.2,11.8,34.2,0,15.6
"3893","Subtropical","Primavera",1,31,7,17,55,45,1021.9,1018.5,18.5,7,4,2.8,3.4,20.6,0,9.1
"3894","Temperate","Primavera",7.6,63,30,24,100,99,992.8,992.2,11,8,8,5.8,0,9.3,1,0.6
"3895","Temperate","Primavera",10.2,35,13,20,85,52,1012,1012,15.2,8,4,11.2,6.5,20.6,1,6.5
"3896","Temperate","Primavera",0.8,24,11,13,88,84,1014.9,1012.6,12.3,8,8,2.6,0,13.7,0,2.3
"3897","Temperate","Invierno",0,43,22,26,83,54,1028.2,1028.3,10.7,1,1,2.4,9,14.7,0,8.3
"3898","Temperate","Invierno",4.4,24,6,11,99,62,1009.5,1007,8.2,3,3,1.4,7.8,15.2,1,13
"3899","Subtropical","Invierno",2.4,56,24,26,80,65,1014.1,1011.9,16.7,7,5,3.2,7.4,20.8,1,10.8
"3900","Temperate","Otoño",0,19,13,9,83,43,1033.2,1031.3,6,1,1,2.4,9,17,0,15.5
"3901","Tropical","Otoño",3.6,28,13,15,81,62,1009.7,1006.2,28.1,7,8,3.8,5.5,32.6,1,8.5
"3902","Temperate","Primavera",0,35,13,11,84,66,1030.9,1027.6,8.7,7,5,1.4,5.1,14.1,0,7.5
"3903","Temperate","Verano",0,41,19,17,44,15,1020.6,1017.3,18.4,1,0,5.4,13.4,27.8,0,16.4
"3904","Subtropical","Verano",0.6,31,4,17,62,54,1013.5,1012,25.5,4,1,7,10.6,27.9,0,10.7
"3905","Subtropical","Invierno",1.6,59,24,28,93,67,1006.3,1007.9,15.9,8,6,3,4.6,18.8,1,6.7
"3906","Temperate","Verano",0,76,19,22,56,52,997.5,992,15,7,7,4.8,8,18.6,0,10.1
"3907","Subtropical","Invierno",15,26,4,6,78,63,1005.3,1001.6,17.7,1,5,1.8,8.4,21.1,1,9.3
"3908","Temperate","Primavera",0.8,44,22,28,58,34,1021,1019.2,16.5,3,1,5.4,13.3,23.5,0,12.7
"3909","Temperate","Verano",0,37,13,24,50,40,1018.2,1016.4,15.1,1,1,4.2,12.6,19.4,0,12
"3910","Grassland","Primavera",0,41,11,15,32,31,1012,1012,20.2,7,3,8,10.3,27,0,9.3
"3911","Temperate","Primavera",1.4,61,31,39,69,32,1020.8,1019.6,11.1,0,0,3.2,11.4,19.9,1,15.3
"3912","Subtropical","Verano",0.4,61,41,41,41,37,1005.9,1006.7,20.1,6,1,8.4,11.1,21.7,0,6.9
"3913","Grassland","Verano",0.2,76,33,9,41,28,1004.2,1001.1,32.1,2,7,14.8,9.1,37.7,0,14
"3914","Subtropical","Verano",0,35,15,13,35,34,1012.1,1008.6,30.3,2,2,9.2,12.6,34.8,0,16.4
"3915","Grassland","Verano",0,46,30,24,49,19,1016.7,1014.5,16.3,1,3,14.8,12.2,24.1,0,11.8
"3916","Grassland","Primavera",0,52,11,17,41,17,1017.3,1014,21.9,0,7,6,10.5,30.4,0,19.5
"3917","Temperate","Invierno",0,19,13,9,82,44,1026.9,1023.7,8,2,1,1,9.2,17.3,0,16.3
"3918","Subtropical","Primavera",0,30,6,9,61,57,1018.7,1011.8,21.4,1,1,4.8,10.5,24.3,0,11.3
"3919","Subtropical","Verano",0,37,17,11,51,33,1017.1,1013.1,24.1,1,1,8.8,12.2,33.1,0,14.1
"3920","Temperate","Invierno",2.2,37,9,20,95,78,1028.9,1028.4,11.3,7,7,1.2,6.1,13.6,1,7.5
"3921","Subtropical","Primavera",0,37,11,26,57,50,1018.9,1014.8,19.7,1,1,7.4,12.2,23.7,0,11.6
"3922","Temperate","Primavera",0,63,24,35,48,53,1006.7,1010.9,19.6,3,7,8.2,5.9,18.2,0,6.7
"3923","Tropical","Primavera",0,37,11,17,49,24,1013.6,1009.7,29.6,1,1,8.2,11,32.7,0,10.8
"3924","Temperate","Verano",0,57,9,11,54,30,1019.2,1014.8,27.2,1,5,7.8,8.6,35.3,0,14.2
"3925","Subtropical","Otoño",1.6,61,35,28,63,55,1018.2,1015.6,19.5,8,8,2,0,20.3,1,4.1
"3926","Subtropical","Otoño",0,15,6,7,71,38,1020.6,1017.4,21.4,1,1,4,10.5,27.9,0,12.6
"3927","Temperate","Primavera",0,54,20,35,76,75,1018,1016.4,13.1,8,8,3,4.3,15.2,0,6.6
"3928","Subtropical","Verano",1.8,44,15,31,67,50,1016.8,1013.2,23.7,6,5,5.4,7.2,28.2,1,9.4
"3929","Tropical","Primavera",0,37,17,30,43,53,1020.4,1016,25,1,2,11,10.5,26,0,9.1
"3930","Subtropical","Invierno",0,57,30,30,49,24,1014.9,1014.8,12.4,1,1,4.8,10.5,18,0,11.5
"3931","Temperate","Otoño",0.6,17,2,0,100,40,1024.4,1021.9,9.9,7,7,1.2,6.2,20.5,0,12.4
"3932","Subtropical","Invierno",0.2,48,11,17,59,88,1010.9,1008.7,14.6,1,8,0.6,3.3,15.7,0,8.9
"3933","Subtropical","Otoño",0,22,9,13,68,41,1014.5,1011.5,23.9,1,2,4,10.6,27.6,0,9.7
"3934","Temperate","Otoño",3,26,11,2,80,49,1017.3,1013.5,13.4,2,7,1.4,8.4,18.4,1,10.1
"3935","Temperate","Otoño",0,37,6,19,75,41,1017.9,1016.6,16.7,7,2,5.6,6.5,23.4,0,11.8
"3936","Temperate","Verano",0,30,7,13,94,46,1018.5,1013.8,19.1,5,6,5.4,3.5,28.7,0,14.5
"3937","Temperate","Primavera",0,56,15,20,24,13,1014.9,1011.7,27.2,6,7,14.4,10.6,33.7,0,20.7
"3938","Tropical","Otoño",18.4,56,4,20,84,75,1008.3,1005.6,27.9,7,7,8,6.8,31.5,1,11.5
"3939","Subtropical","Otoño",16.2,31,13,19,85,56,1022.8,1020.7,19.1,7,4,3.4,6.5,23.8,1,8.4
"3940","Temperate","Otoño",1,31,9,17,61,62,1027.2,1027.4,14,8,8,2.6,5.2,16,0,3.6
"3941","Subtropical","Verano",0,48,30,30,73,66,1018.8,1017.5,23.7,2,6,6,10.9,24.4,0,4.9
"3942","Tropical","Verano",0,28,7,13,79,68,1011.4,1008.5,29.4,7,6,7.6,1.2,30.6,0,3.8
"3943","Tropical","Invierno",0.2,52,28,31,79,67,1019.5,1017.2,21.9,7,7,5.2,3.1,24.5,0,8.7
"3944","Subtropical","Primavera",2,35,9,13,64,46,1026.1,1024.9,12.9,1,5,2,9.9,16.8,1,12.1
"3945","Subtropical","Primavera",0,48,24,13,60,37,1013.4,1007.6,20.6,1,4,4.4,11.4,25.7,0,15.9
"3946","Tropical","Verano",0,56,24,28,54,46,1013.7,1011.4,29.4,3,1,12.6,12.6,30.9,0,9.2
"3947","Subtropical","Otoño",0,26,15,19,57,63,1020.6,1018.5,15.9,1,3,3.6,10.5,19.5,0,10.7
"3948","Temperate","Verano",0,63,28,37,75,68,1002.4,1007.1,19.7,8,2,13.8,6.7,19.9,0,1.5
"3949","Temperate","Otoño",0,28,13,13,55,41,1025.4,1021.3,15.1,7,2,2.4,9.2,19.3,0,6.7
"3950","Subtropical","Otoño",8.4,57,30,33,79,75,1013.2,1013.7,17.1,8,6,5,3.8,18.8,1,5.8
"3951","Tropical","Invierno",0,37,11,28,69,64,1022.2,1018.9,21.8,1,1,3.2,10.1,24.1,0,10.9
"3952","Grassland","Otoño",0,35,0,17,15,4,1019.4,1016.2,21,1,1,10.6,11,30.1,0,23.2
"3953","Grassland","Verano",0,28,15,11,23,10,1012.1,1009.6,25.3,7,7,9.4,11.9,35,0,22.9
"3954","Temperate","Verano",0,30,11,7,64,22,1016.9,1013.4,17.8,0,2,8.2,12,30.5,0,19.8
"3955","Temperate","Otoño",0.4,57,37,20,91,73,1006.6,1007,11.8,7,6,5.4,1.6,16.4,0,7.8
"3956","Subtropical","Primavera",0,30,4,13,66,39,1022.4,1019.8,14.5,1,3,4.8,11.2,18.3,0,11.4
"3957","Temperate","Otoño",0,46,24,26,53,42,1019.2,1017.6,12.1,1,5,2.6,8.9,17.8,0,11.5
"3958","Tropical","Primavera",0,35,19,24,67,59,1010.3,1007,27.9,3,2,8.6,12.1,29.7,0,6.6
"3959","Tropical","Verano",9,54,13,19,81,58,1007,1004,27.2,7,7,7.4,5.7,31.9,1,7.4
"3960","Temperate","Verano",0.4,61,9,20,84,91,1013.1,1010.5,26.6,7,7,4.8,2.1,23.8,0,9.2
"3961","Tropical","Invierno",0,50,24,22,24,15,1016.7,1012.6,20.8,1,1,9,11.2,29.2,0,13.3
"3962","Temperate","Invierno",0,26,6,15,80,52,1027,1025.1,9.3,2,6,0.8,8.2,15.9,0,13
"3963","Grassland","Otoño",0,22,0,11,63,35,1020,1017.3,13.3,7,1,3,8.4,20.7,0,14.1
"3964","Temperate","Otoño",0,28,13,11,56,18,1024.8,1020.5,18,4,2,5.3,9.7,28.6,0,19.5
"3965","Subtropical","Primavera",0.8,39,20,19,77,51,1014.2,1008.5,18.8,6,2,2.8,10.4,26.1,0,12.5
"3966","Subtropical","Otoño",9,20,6,9,94,94,1019.9,1016.5,20.3,8,8,5,0,21.3,1,3.1
"3967","Tropical","Invierno",0,31,15,22,62,63,1018.9,1015.2,21.8,1,6,6.2,6,22.8,0,8.9
"3968","Temperate","Primavera",2.8,37,17,15,98,61,1020.5,1021.1,9.2,7,6,2.6,4.2,12,1,5.3
"3969","Temperate","Otoño",0,31,19,9,60,36,1018,1014.8,23.6,2,6,6.8,10.3,30.9,0,11.8
"3970","Tropical","Otoño",0,31,11,20,32,30,1013.7,1008.7,24.2,2,7,6.8,11.1,27,0,15.5
"3971","Grassland","Verano",1,56,20,28,82,47,997.1,1000.2,24.1,6,6,2.8,7.1,26.9,0,8.9
"3972","Grassland","Verano",0,43,20,15,28,13,1013.3,1008.6,29.7,7,6,12.8,12.2,34.7,0,15.4
"3973","Grassland","Invierno",0,28,0,9,51,21,1026.8,1022,7.7,0,0,5.2,10.5,17.6,0,18.9
"3974","Desert","Verano",0,54,39,30,65,34,1009.7,1008.4,18.7,2,0,15.4,12.5,27.5,0,15.1
"3975","Grassland","Invierno",0,31,15,17,83,42,1024.1,1022.7,5.7,0,1,2.8,9,14.4,0,12.1
"3976","Desert","Primavera",0,50,31,30,50,20,1013.4,1011.9,18.1,0,1,13.6,4.4,27.7,0,14.4
"3977","Temperate","Primavera",0.6,33,13,15,95,65,1027.7,1027.1,11.6,7,8,3.6,4.4,14.7,0,9.8
"3978","Temperate","Otoño",2.4,35,13,20,81,48,1021.4,1018.7,13.3,3,7,2.8,6.3,19.3,1,11.9
"3979","Subtropical","Otoño",0.6,20,2,7,76,59,1020.1,1016.4,25.4,6,3,5.6,9.6,26,0,8.8
"3980","Temperate","Verano",0,31,20,20,59,38,1008.9,1006.8,14.8,3,5,4,11.4,18.3,0,12.5
"3981","Subtropical","Invierno",0,39,17,9,82,46,1018.7,1015,12.4,5,5,1,7,18.4,0,10
"3982","Tropical","Primavera",0.8,37,13,22,89,70,1010,1006,27.7,4,6,6.2,8.7,30.8,0,7
"3983","Tropical","Primavera",0,41,24,28,61,54,1017.4,1014.7,24.8,5,5,6.6,8.7,26.2,0,9.1
"3984","Tropical","Verano",7.2,33,6,15,91,70,1008.9,1005.2,25,8,7,3.4,1,30.7,1,7.8
"3985","Temperate","Primavera",0,37,20,22,65,64,1020.9,1021.1,13.5,7,7,3.8,2.5,14.2,0,6.8
"3986","Temperate","Verano",0,43,17,24,83,62,1019.4,1018.4,16.4,8,1,7.8,9.9,20.3,0,8.7
"3987","Grassland","Primavera",0,56,22,30,10,4,1013.6,1009.3,23.8,0,1,10.2,11.4,30.8,0,23.3
"3988","Subtropical","Invierno",0,26,13,13,79,48,1027.8,1024.2,10.3,1,1,1,9.5,20.2,0,16.1
"3989","Temperate","Otoño",0,50,20,22,72,65,1017,1017.6,17.9,7,7,4,3.9,19.8,0,7.2
"3990","Subtropical","Invierno",25.4,37,13,17,89,73,1015.5,1014.2,19,7,6,2.8,7.9,20.3,1,3.4
"3991","Temperate","Primavera",0,37,22,28,83,79,1019.5,1020.8,14.6,8,8,9.8,0,12.9,0,1.9
"3992","Temperate","Primavera",0,30,7,17,63,39,1017.8,1013.4,12.5,7,2,4.6,11,19.5,0,20.1
"3993","Grassland","Otoño",0,37,13,19,38,25,1014.8,1010.7,21.8,1,2,9,11.7,29.6,0,19.3
"3994","Temperate","Otoño",0,56,37,20,65,42,1012.3,1010.2,20.8,7,6,4,6.2,29.6,0,16.5
"3995","Temperate","Primavera",0,52,22,33,72,29,1010.1,1005.4,13.3,1,2,4.4,11.5,22.1,0,15
"3996","Temperate","Primavera",0,39,9,17,77,41,1025.2,1021.5,11.4,1,1,2,12.6,18.7,0,14.4
"3997","Subtropical","Primavera",0,48,24,24,48,19,1020.9,1014.9,25,1,2,12,12.9,33.8,0,14.8
"3998","Tropical","Invierno",0,37,13,26,20,30,1022.9,1019.7,18.3,0,1,5.8,11,21.1,0,12.7
"3999","Tropical","Otoño",0,63,22,33,73,66,1010.4,1006.9,30.5,3,6,6.6,8.7,32.7,0,5.4
"4000","Subtropical","Invierno",9,37,20,24,68,55,1020.4,1017.9,14.7,3,3,3.8,7.1,17,1,6.2
"4001","Temperate","Otoño",0,37,11,19,56,49,1024,1023.7,16.8,1,0,2.8,11.3,21,0,6.3
"4002","Subtropical","Verano",2.4,35,26,19,89,54,1010,1007.3,21.7,7,7,5.8,0.5,28.7,1,8.9
"4003","Subtropical","Verano",76.8,70,35,31,99,99,999,997.1,20.3,8,8,7,0.5,21.2,1,2.7
"4004","Temperate","Invierno",3.2,30,15,9,65,56,1023.7,1021.8,9.1,7,7,0,0.3,12.4,1,5.8
"4005","Subtropical","Primavera",1.6,48,24,28,65,69,1008.9,1008.1,20.7,2,3,7.6,12.4,21,1,6.3
"4006","Temperate","Invierno",0.4,30,0,17,97,41,1024.5,1022.6,4.3,8,1,2.4,7.2,14.3,0,15.4
"4007","Grassland","Verano",0,35,19,19,19,8,1010.4,1006,30.6,0,0,41.8,13.2,36.9,0,19.5
"4008","Tropical","Primavera",0.4,26,9,15,70,63,1016.6,1012.5,25.1,1,1,6.2,10.2,26.6,0,8.4
"4009","Tropical","Primavera",0.2,37,11,24,71,55,1011.9,1008.1,29.7,7,6,8.2,10.7,32.5,0,8
"4010","Temperate","Otoño",0,39,13,24,95,69,1032.6,1030.9,9.6,7,6,1.8,3.8,13.8,0,10.5
"4011","Subtropical","Verano",0,44,9,26,72,65,1015,1013.4,28.9,2,1,5,12.6,29.7,0,7.8
"4012","Desert","Invierno",0,28,13,17,87,45,1028.9,1027.3,9.6,7,7,2.6,5.4,14.3,0,8.4
"4013","Subtropical","Verano",0,69,9,39,65,36,1003.7,995,20.7,6,4,5,5,26.5,0,11
"4014","Subtropical","Verano",0,37,6,20,65,60,1010,1008.9,24.9,7,6,10.8,6.1,26.4,0,8.2
"4015","Temperate","Invierno",0,15,4,2,85,52,1032.7,1030.6,3.6,1,1,0.8,8.5,13.1,0,17.3
"4016","Subtropical","Primavera",0,31,9,20,73,50,1016.4,1013.6,19.4,2,7,5.8,12.8,25.6,0,15.6
"4017","Desert","Otoño",0,37,22,15,78,44,1018,1015,20.5,2,3,8,6.9,31.4,0,14.2
