"","Koppen","Estacion","Lluvia","VelRafaga","Vel9am","Vel3pm","Hum9am","Hum3pm","Pres9am","Pre3pm","Temp9am","Nub9am","Nub3pm","Evaporacion","Sol","Temp3pm","LluviaHoy","target"
"35787","Subtropical","Verano",0,22,7,15,67,63,1016.1,1015.8,25.7,3,1,5.2,12.9,26.1,0,8.5
"35788","Temperate","Primavera",0.4,63,35,30,51,39,1018,1019.2,14.6,3,7,3,8.6,17.8,0,6.4
"35789","Temperate","Invierno",0,35,19,17,89,58,1022.7,1021.6,5.2,7,7,1.6,5.4,10.5,0,6.9
"35790","Temperate","Invierno",7.2,69,20,35,91,71,1002.7,1005.9,9.5,8,3,2.4,4,11.7,1,6.3
"35791","Temperate","Invierno",0,24,2,13,86,58,1023.4,1019.7,4.5,1,7,1.6,7.6,12,0,14.8
"35792","Temperate","Verano",0,41,24,13,55,30,1013.7,1009.1,22.6,7,6,10.8,8.7,30.6,0,12.6
"35793","Tropical","Primavera",0,39,22,22,55,48,1015.9,1012.7,27.4,2,2,9.2,11.3,29.2,0,10.4
"35794","Subtropical","Invierno",0,37,13,24,79,39,1024.4,1019.4,14.4,1,0,1.2,8.9,24.5,0,15.4
"35795","Grassland","Verano",0,50,15,20,36,21,1007,1001.7,30.6,6,2,12,12.9,37.2,0,16.3
"35796","Subtropical","Primavera",0,44,4,19,56,56,1011.9,1010.6,20.8,3,2,7,11.7,22.8,0,15.6
"35797","Temperate","Otoño",0,26,6,15,87,41,1026.8,1024.2,8.6,1,1,2.8,10,20.6,0,19.5
"35798","Temperate","Primavera",0,37,15,20,71,57,1023.4,1020.9,12.6,1,1,5,11.4,18.5,0,12.4
"35799","Temperate","Verano",0,50,22,33,58,45,1016.1,1011,20.9,3,3,7.4,11,29.3,0,16.1
"35800","Desert","Invierno",0,46,20,31,88,49,1017.2,1018,11.8,5,5,2.2,8.2,17.2,0,8.2
"35801","Temperate","Invierno",1.4,52,17,15,68,60,1009.2,1008.9,8.9,2,7,2.8,8.1,9.8,1,4.2
"35802","Subtropical","Otoño",0,24,9,9,79,71,1013,1009.7,18.5,7,7,1.2,0.4,22.2,0,7.8
"35803","Subtropical","Primavera",0,41,20,26,65,63,1015.9,1015.7,20.8,4,7,8,6.2,19.9,0,3.3
"35804","Temperate","Invierno",0,67,9,24,64,34,1020.5,1015,8.6,5,3,2.2,6.7,15.2,0,14.3
"35805","Tropical","Otoño",0,37,26,24,72,50,1011,1007.6,29,4,1,4,10.9,32.6,0,7.5
"35806","Subtropical","Invierno",0,22,17,13,68,61,1034.7,1032,10.1,1,1,1.8,9.5,16.2,0,11.4
"35807","Tropical","Verano",17.4,30,13,17,80,63,1013.1,1010.3,27.1,7,7,6.2,5.4,29.8,1,7.4
"35808","Subtropical","Invierno",0.2,46,24,22,84,62,1016.2,1013.5,16,7,1,2.2,7.1,18.6,0,6.1
"35809","Grassland","Primavera",0,37,7,13,46,12,1027.7,1024,22.5,3,3,8,10,35.2,0,22.6
"35810","Tropical","Verano",0.2,37,7,20,83,75,1008.5,1005.4,29.1,7,7,3.2,7.4,31.1,0,6.2
"35811","Tropical","Otoño",0,33,17,24,75,63,1011,1008.3,29.5,7,7,7.6,7,31.9,0,5.7
"35812","Temperate","Invierno",0.4,59,20,39,80,66,1020.7,1019.7,12.7,7,1,2.2,8,15.2,0,6.4
"35813","Subtropical","Invierno",0,35,13,19,61,34,1023.9,1019.1,12.1,1,2,3.8,9.2,19.6,0,17.1
"35814","Subtropical","Otoño",0,43,17,17,56,57,1017.4,1015.2,20.5,8,8,9.2,0,21.3,0,4.3
"35815","Tropical","Primavera",0,41,17,28,70,55,1012,1007.7,28.5,3,2,5.8,8.1,31.2,0,7.2
"35816","Temperate","Primavera",0.2,35,9,13,62,50,1025.8,1023.2,12,3,3,3.4,12.3,17.1,0,17
"35817","Subtropical","Otoño",0,35,17,9,34,20,1021.4,1018.6,23.5,0,0,8,10.9,30.7,0,14.2
"35818","Subtropical","Verano",0,39,15,30,51,43,1018.7,1015.7,24.7,0,0,9.8,12.3,28.9,0,12.4
"35819","Temperate","Otoño",0,15,9,7,100,60,1020.6,1016.5,7.6,6,7,0.8,7.4,18.2,0,12.6
"35820","Subtropical","Otoño",0,35,9,15,59,39,1023.4,1021.8,19.1,0,1,3,10.4,25,0,15.7
"35821","Temperate","Otoño",0,24,0,13,78,77,1015.8,1017.3,15.9,7,8,5,2.1,18.6,0,8
"35822","Subtropical","Verano",0,41,17,15,42,18,1023.5,1019.1,18.9,0,0,8.8,13.3,27.7,0,15.2
"35823","Grassland","Verano",0,52,26,33,38,21,1010.8,1007.6,31.4,5,7,13.8,6.6,35.7,0,10.9
"35824","Temperate","Primavera",0,39,26,24,71,62,1012.9,1010.8,14,8,8,8.4,0.5,15.7,0,4.2
"35825","Temperate","Invierno",0.2,37,13,17,69,29,1011.2,1007,17.2,7,5,2.2,7,28.5,0,14.8
"35826","Temperate","Invierno",12,54,9,11,89,63,997.4,997.6,9.9,7,6,2.2,1.7,13.3,1,4.5
"35827","Temperate","Invierno",0.8,46,13,24,84,57,1017.4,1015.1,8.8,1,7,2.8,6.2,12.9,0,8.8
"35828","Grassland","Otoño",0,37,9,24,72,34,1019.7,1015.7,14.6,3,6,4,10.5,21.2,0,13.8
"35829","Temperate","Invierno",0,24,11,13,32,19,1017.8,1013.4,16.6,3,7,4.8,5.7,23,0,17.2
"35830","Subtropical","Verano",0,39,13,11,53,23,1015.2,1012.7,21.5,0,1,11,12.3,35.4,0,18.5
"35831","Temperate","Primavera",0.6,52,26,35,78,70,1012.3,1015.2,14.4,4,3,3.8,8.8,15.8,0,6.9
"35832","Subtropical","Primavera",0,37,15,11,64,30,1026,1021.9,18.8,0,2,6,12.4,26.1,0,15.4
"35833","Subtropical","Invierno",0,22,7,9,61,35,1022.6,1019,15.3,6,5,1.4,4.6,21,0,12.3
"35834","Temperate","Verano",0,39,20,7,47,33,1019.7,1017.7,19.7,1,1,8,12.5,26.9,0,12.8
"35835","Subtropical","Verano",0,65,15,43,66,46,1013,1009.3,24.5,6,6,7.8,9.4,28.9,0,9.3
"35836","Temperate","Verano",0,52,30,20,63,47,1019.1,1017.5,17.2,7,7,5.8,3.8,21.2,0,8.1
"35837","Subtropical","Verano",8.4,28,7,11,68,54,1019.3,1017.2,26.6,7,4,7.2,9.6,28.4,1,8.3
"35838","Tropical","Primavera",0,28,11,13,65,67,1017.6,1015.1,27.3,1,1,6,11.1,28.2,0,10.1
"35839","Temperate","Primavera",0,37,11,13,64,21,1024.1,1023,18.8,1,1,2.2,13.1,30.1,0,24.6
"35840","Temperate","Invierno",0.1,31,20,19,71,63,1023.4,1020,7.2,7,7,1.8,0.8,11.9,0,10.8
"35841","Subtropical","Verano",0.4,26,4,13,65,63,1012.7,1010.3,27.8,6,6,6.4,6.6,28.7,0,10.2
"35842","Grassland","Primavera",0,28,13,11,40,6,1019.5,1017.4,17.1,1,1,7.2,13.4,26.8,0,19.4
"35843","Grassland","Invierno",0,24,6,13,99,51,1028.2,1024.4,3.8,7,1,1.4,7,16.1,0,17.2
"35844","Subtropical","Primavera",22.8,65,43,41,81,75,1019.2,1020.4,14.6,7,7,6.8,0,14.9,1,4.2
"35845","Subtropical","Verano",0,30,17,15,69,65,1016.3,1015.8,23.4,7,7,5.4,6,23.9,0,4.4
"35846","Subtropical","Primavera",0,24,7,15,67,59,1014.9,1010.2,23.7,4,1,6,9.5,26.5,0,12.3
"35847","Temperate","Verano",0,52,15,28,86,43,1013.2,1010.7,20.3,7,3,4.2,8.4,27.9,0,9.9
"35848","Subtropical","Verano",0,41,13,31,76,70,1015.3,1014,22.4,6,1,7.8,10.3,25.3,0,12.8
"35849","Temperate","Invierno",0.2,43,17,17,70,38,1027,1025.4,4.4,1,1,1.8,9,10.4,0,13.7
"35850","Subtropical","Invierno",7,22,4,7,98,80,1021.1,1016.5,13.2,7,7,0.2,0,17.2,1,5.1
"35851","Temperate","Otoño",0,48,19,24,75,61,1014.2,1010.9,13.8,1,6,3,7.2,16.7,0,6.7
"35852","Temperate","Verano",0,31,17,20,77,75,1010.6,1008.9,19.1,8,8,4.2,1.7,20.7,0,8.5
"35853","Subtropical","Invierno",0,24,11,6,53,29,1023.6,1018.7,10.9,3,1,2.6,9.3,18,0,15.1
"35854","Temperate","Verano",0,31,9,17,64,53,1019.3,1019.5,16.2,5,2,5.8,12,19,0,13.8
"35855","Temperate","Invierno",1,30,9,11,100,71,1026.4,1025.9,11.5,7,7,1.4,3.5,14.9,0,5.6
"35856","Subtropical","Invierno",0,44,20,31,40,23,1020.5,1015.8,20.6,2,5,4.2,9.4,28,0,14.4
"35857","Grassland","Invierno",0,61,20,35,37,11,1019.1,1014.9,17.4,6,1,9,8.8,27.6,0,14.7
"35858","Temperate","Primavera",0,57,24,39,59,39,1024.6,1019.1,12.1,7,7,3,7.1,17.9,0,11.3
"35859","Subtropical","Otoño",1,37,17,19,75,52,1019.9,1017.6,19.9,3,5,4.4,8.1,23.1,0,12
"35860","Subtropical","Verano",0,41,24,28,53,52,1022.5,1023.5,23,5,3,8,12,23.8,0,5.6
"35861","Temperate","Primavera",0.2,50,2,17,55,55,1017.9,1016.2,10.7,6,7,0.2,7.9,11,0,5.3
"35862","Temperate","Otoño",6.6,35,11,20,74,54,1021.1,1020.9,11.3,8,8,2.2,0.2,14.3,1,6
"35863","Temperate","Primavera",0.2,50,17,17,44,28,1021.8,1020.1,12.1,7,1,7.6,12.1,16.8,0,9.2
"35864","Temperate","Invierno",0.8,20,9,11,99,86,1028.5,1027.2,12.1,8,8,0.6,0,13.6,0,4.6
"35865","Temperate","Otoño",0,50,24,31,47,35,1018.3,1014.9,20.4,1,3,4.6,9.9,25.5,0,13.3
"35866","Temperate","Verano",0,33,15,20,70,35,1017.8,1014.2,19,4,7,4,10.5,29.3,0,18.5
"35867","Tropical","Invierno",0,26,0,15,76,43,1018.7,1013.9,18.1,7,5,4,10,23.5,0,14.3
"35868","Grassland","Verano",0,52,15,24,35,20,1011,1008.6,29.5,3,7,14.2,11.3,34.4,0,16.8
"35869","Subtropical","Otoño",0,24,7,13,81,76,1020.8,1018.7,21.2,7,6,0.6,6.8,22,0,5.6
"35870","Desert","Invierno",0,30,9,7,79,39,1032.7,1029.8,9.3,2,6,2.8,9.1,15.1,0,10.8
"35871","Subtropical","Invierno",0,44,26,20,69,40,1031.1,1027.6,13.3,1,2,1.4,10.5,18.5,0,9.5
"35872","Temperate","Verano",0,37,9,15,60,49,1022.6,1021.4,16,6,2,4.6,11.3,21.2,0,8.8
"35873","Desert","Verano",0,44,17,15,12,15,1012.6,1009.6,28.4,5,7,12.8,1.8,35.4,0,12.1
"35874","Temperate","Invierno",0,31,15,15,81,45,1025.9,1022.2,5.3,1,6,1,8.6,13.8,0,13.4
"35875","Temperate","Verano",0,50,26,20,12,8,1009.5,1006.6,33,1,7,12.8,8,39.7,0,21.8
"35876","Temperate","Primavera",1.2,56,20,28,54,82,1020.6,1022.6,9.2,3,7,2.6,6.8,8.5,1,6.1
"35877","Temperate","Verano",0,44,9,11,34,18,1008,1005.5,26.4,4,6,7,8.4,32.5,0,16.8
"35878","Subtropical","Otoño",0,35,13,26,20,10,1014.9,1012,30.4,6,5,11.6,11.9,36.1,0,22.1
"35879","Subtropical","Verano",0,46,17,28,33,35,1008.6,1007.6,26.7,1,1,9,12,27.2,0,11.7
"35880","Tropical","Otoño",0,33,11,11,75,40,1011.1,1008,29.4,6,5,5.2,9.1,33.7,0,8.3
"35881","Temperate","Otoño",5.4,31,7,15,81,71,1033.5,1033.1,8,2,6,2,6.1,12.2,1,6.3
"35882","Tropical","Verano",2.2,28,4,9,85,82,1010,1007,28.6,7,7,3.4,0.5,29,1,4.5
"35883","Subtropical","Primavera",0,33,4,19,56,59,1010.2,1009.9,25.3,1,3,16,10.7,24.1,0,12.4
"35884","Subtropical","Invierno",0,22,0,9,82,42,1021.2,1017.6,10.2,0,1,3.4,10.5,17.1,0,15.2
"35885","Grassland","Otoño",0,31,11,19,73,48,1024.1,1019.8,11,7,7,4.8,0.8,16.5,0,14.5
"35886","Grassland","Primavera",0,30,20,20,71,53,1028.9,1026.5,13.2,8,0,2.6,6.3,17.5,0,8.3
"35887","Tropical","Verano",48.6,35,7,22,71,85,1005.6,1003.2,29.8,4,7,6.4,7.7,26.8,1,8.4
"35888","Subtropical","Invierno",0,63,17,28,63,62,1011.1,1007.1,16.7,7,6,2.8,4.4,18.5,0,7.5
"35889","Subtropical","Invierno",0,43,20,17,62,27,1020.3,1015.2,15.8,0,2,3.4,10.6,24,0,18.3
"35890","Tropical","Verano",0,35,20,26,60,57,1015.1,1012.4,29.7,2,1,11.2,12.3,30.4,0,6.8
"35891","Temperate","Verano",0,46,9,28,46,52,1012,1009.8,28.9,4,7,13.6,3.7,29.7,0,8.1
"35892","Desert","Otoño",0,26,9,9,41,17,1021.2,1018.4,23.8,0,1,14.4,10.6,30.8,0,15.6
"35893","Desert","Primavera",0,50,17,22,16,7,1027,1026,24.1,0,0,8.4,11.5,30.8,0,17.8
"35894","Grassland","Primavera",0.2,28,13,15,85,53,1030.8,1028.7,11.6,7,4,2.1,7.5,18.5,0,11.8
"35895","Temperate","Invierno",0.2,24,7,15,90,66,1032.7,1031.1,8.8,8,6,2,0.9,12.5,0,7.1
"35896","Temperate","Otoño",0,41,20,19,53,25,1023.9,1021,20.9,0,1,8,11.9,28.9,0,12.8
"35897","Temperate","Otoño",7.6,24,13,11,95,95,1015.3,1010.9,16.5,8,8,1.6,0,17.6,1,2.8
"35898","Subtropical","Invierno",0.2,65,13,20,78,44,1015.2,1009.1,9.8,0,1,1.4,9.3,19.7,0,13.8
"35899","Temperate","Primavera",18.6,39,6,22,96,65,1011.9,1010.5,13.4,8,6,5,3.9,18.8,1,6.5
"35900","Temperate","Verano",0,35,11,20,75,48,1012.8,1011,16.7,7,5,6.8,5.3,23.6,0,14.6
"35901","Subtropical","Otoño",6.6,63,19,35,78,65,1010.5,1009.4,16.7,7,7,2.8,2.7,18.1,1,6.2
"35902","Temperate","Primavera",0.8,30,7,15,99,45,1017.3,1014.1,8.7,7,4,2.4,8.1,16.3,0,15.5
"35903","Tropical","Invierno",0,37,9,20,62,28,1016.7,1012.7,20.4,0,0,6,11.1,29,0,17.7
"35904","Temperate","Otoño",0,39,19,19,59,35,1022.9,1020.4,15.1,1,2,2.6,11.4,23.2,0,17.6
"35905","Subtropical","Primavera",0,59,28,35,58,70,1016.4,1017,18.7,6,8,4,6.2,17.9,0,11.3
"35906","Temperate","Otoño",0,20,6,6,80,40,1019.7,1017.6,13.8,2,5,5.6,9.7,23.8,0,13.9
"35907","Temperate","Verano",0.8,37,9,22,76,55,1015.6,1013.9,17.9,7,7,4,6.6,23.4,0,9.5
"35908","Tropical","Verano",0,39,26,30,72,66,1013.1,1010.1,30,2,2,7.6,11.9,32.5,0,5.8
"35909","Temperate","Otoño",0,30,9,17,54,22,1026,1023.5,14.8,0,1,4.2,10.7,21.9,0,15.3
"35910","Grassland","Otoño",2,24,11,7,83,56,1026,1022.2,13.2,7,7,1.4,3.4,19.7,1,9.5
"35911","Temperate","Otoño",0,33,6,19,77,80,1030.9,1030.4,12.6,7,7,1.4,0.7,14.4,0,8.4
"35912","Subtropical","Primavera",0,43,9,33,60,38,1018.9,1014.3,19.9,1,1,7.4,12.2,25.8,0,13
"35913","Subtropical","Otoño",0,31,19,20,52,35,1022.8,1020.5,15.7,1,1,3.2,10.1,19.9,0,13.5
"35914","Temperate","Primavera",0.6,54,31,31,61,32,1020.1,1015.9,13.2,1,3,2.8,9.2,19.7,0,15.9
"35915","Subtropical","Invierno",0,61,30,33,45,33,1007,1007.4,12.7,2,4,6.6,10.4,17.9,0,8.5
"35916","Subtropical","Verano",0,43,17,15,49,26,1008.8,1004.6,26.1,0,0,15.2,13.2,36.7,0,18
"35917","Temperate","Verano",0,30,0,7,65,27,1012.9,1010.7,21.4,7,4,8.2,8.2,32.1,0,17
"35918","Subtropical","Otoño",0,24,13,17,63,54,1023.9,1021.4,18.2,5,3,4.2,8.5,20.8,0,7.9
"35919","Temperate","Verano",0,46,26,24,78,71,1019.5,1016.8,17.4,8,8,7,9.8,20.6,0,6.5
"35920","Subtropical","Verano",0,31,7,15,69,56,1020.8,1018.6,24.5,8,7,10.6,5.7,27.3,0,6.2
"35921","Temperate","Otoño",0,48,17,35,72,47,1021.8,1018.3,14,1,6,2.4,9.3,18.9,0,12.9
"35922","Temperate","Verano",1.2,69,46,33,55,29,1007.9,1009.7,17.3,4,6,8.6,11.5,22.4,1,14
"35923","Tropical","Verano",0,33,11,20,73,79,1004.4,1001,30.3,7,7,6.2,2.9,30.9,0,6.4
"35924","Subtropical","Invierno",0,20,6,7,96,62,1027.8,1025.5,13.6,5,7,1.4,7.7,22.1,0,12.4
"35925","Temperate","Verano",0,61,31,26,55,40,1021.9,1020,15.2,1,1,5.6,12.3,20.3,0,12.1
"35926","Subtropical","Verano",0,57,17,19,37,15,1012.5,1007.9,22.5,7,1,9.8,11.9,33.2,0,16.6
"35927","Temperate","Primavera",7,50,20,30,87,64,1003.8,1008.5,10.6,5,7,1.2,9.4,12.4,1,6
"35928","Subtropical","Invierno",0,33,11,15,54,38,1020.8,1016.2,15.7,4,7,3.8,5.8,21.3,0,12.3
"35929","Subtropical","Otoño",0,39,17,13,50,28,1026.3,1021.8,20.5,0,0,5.4,10.5,27.6,0,14
"35930","Temperate","Verano",0.4,41,11,19,65,56,1018.7,1018.6,17.8,7,7,5,4.5,21.6,0,7.3
"35931","Temperate","Primavera",2.8,48,20,28,70,49,1021.6,1021.9,13.8,7,6,2.6,7.7,17.5,1,8.4
"35932","Grassland","Otoño",0,39,2,15,47,27,1015.3,1011.9,20.6,0,1,5.8,11.4,29,0,17.7
"35933","Tropical","Primavera",0,46,31,28,49,40,1019.4,1016.1,26.1,2,1,12,11.7,28.4,0,8.5
"35934","Subtropical","Otoño",1.4,43,24,20,50,28,1019.2,1017.6,19.9,4,1,5.8,10.6,23.8,1,11.4
"35935","Subtropical","Otoño",0,35,19,20,59,28,1012.7,1009,21.1,7,2,4.2,7.1,29.2,0,16.3
"35936","Temperate","Primavera",0,80,63,30,62,52,1010.1,1006.4,18.6,7,8,8.8,6.2,24.6,0,12.6
"35937","Grassland","Otoño",0,63,11,20,56,23,1015.5,1011.6,22.8,7,7,4.8,6.1,32.9,0,18.3
"35938","Tropical","Otoño",0,37,20,17,67,62,1011.9,1008.7,24.2,7,6,4,7,28.2,0,7.1
"35939","Grassland","Verano",37.8,26,9,11,92,62,1005.3,1005.9,19,8,3,5,8.5,26.7,1,9.8
"35940","Subtropical","Verano",0.8,46,30,24,77,74,1014.7,1012.2,22.3,7,7,5.8,3.9,22.4,0,4.3
"35941","Temperate","Verano",0,52,17,26,19,5,1010.5,1008.5,32.8,0,1,12,13.1,40.3,0,26
"35942","Subtropical","Otoño",0,31,11,24,80,60,1017.7,1014.3,21,2,1,4.8,10.9,26.1,0,9.4
"35943","Temperate","Otoño",0,44,2,15,63,30,1028.9,1027.5,9.9,1,2,3.6,10.8,16.8,0,16.1
"35944","Temperate","Otoño",0,19,11,2,80,61,1024.7,1024.3,12,7,7,1.6,0,15.5,0,6.1
"35945","Temperate","Otoño",19.6,69,22,30,97,96,1002.6,1004,12.1,8,8,1.8,2.8,13.4,1,4.6
"35946","Desert","Primavera",0,44,26,30,64,39,1028,1025.2,11.3,5,2,4.8,11.6,16.8,0,11.1
"35947","Tropical","Verano",0,28,6,13,73,69,1010.2,1008.7,29,3,7,6.2,9.9,30,0,7.3
"35948","Temperate","Otoño",0.2,20,4,11,89,65,1029.1,1026.9,10.5,6,7,0.6,3.4,13.3,0,9.8
"35949","Grassland","Otoño",0,35,17,22,29,18,1016.8,1012.4,22.6,0,0,14.6,11.6,30.7,0,15.7
"35950","Grassland","Verano",0,33,11,17,61,16,1011.2,1009,18.9,3,1,8.6,11.7,32.4,0,18.9
"35951","Subtropical","Verano",0,31,17,17,66,60,1018.9,1015.7,23.7,1,1,6.4,12.5,23.7,0,4.3
"35952","Subtropical","Otoño",0,31,7,22,55,56,1022.2,1018.4,19.6,6,7,3.8,7.4,22,0,15
"35953","Temperate","Primavera",0,44,28,11,42,79,1006.4,1005.5,25.7,8,7,7.4,0.3,20.5,0,13.8
"35954","Subtropical","Verano",0,24,13,15,67,55,1021.7,1020.8,24.8,6,1,3.8,12.2,25.9,0,8.8
"35955","Subtropical","Otoño",0,37,6,9,93,47,1019.2,1014.4,20.6,2,2,4.8,10.2,30.2,0,16.5
"35956","Subtropical","Otoño",14.6,28,0,15,88,48,1024.9,1023.6,10.1,1,3,2,8.5,17.5,1,13.2
"35957","Temperate","Verano",0,39,7,26,79,47,1012.5,1007.9,17.6,8,1,8.2,9.6,26.5,0,11.9
"35958","Subtropical","Verano",3.6,72,28,30,29,37,1006.8,1004.5,27.6,2,3,5.6,11.5,29.4,1,18.2
"35959","Temperate","Invierno",0,37,20,24,78,46,1024.8,1020.4,5.3,6,5,2,9.5,14.8,0,12.3
"35960","Temperate","Invierno",4.8,70,9,50,96,47,1005.9,1006.9,10.7,7,3,2,5.7,13.5,1,10.5
"35961","Tropical","Primavera",0,31,11,20,67,53,1012.9,1009.1,30.1,7,7,6.8,8.3,33,0,6.4
"35962","Temperate","Primavera",0,56,7,24,40,19,1016.9,1012.1,21.6,2,6,6.4,8.2,28.4,0,19.3
"35963","Subtropical","Primavera",3.4,52,35,20,85,86,1022.3,1022.4,18,4,8,7.8,0.8,18.5,1,4.4
"35964","Temperate","Invierno",3.2,39,19,22,89,54,1021.3,1022,10,6,5,2,5.4,14,1,5.7
"35965","Temperate","Otoño",0,19,6,9,72,61,1021.3,1020.6,12.7,7,7,0.4,7.2,14.3,0,8
"35966","Temperate","Otoño",0.2,56,7,30,71,46,1029.3,1025.8,10.2,7,6,1.2,7.1,17.2,0,14.5
"35967","Grassland","Invierno",0.2,31,9,15,94,55,1033.8,1032.9,3.7,0,7,2,5.6,12.2,0,13.1
"35968","Temperate","Otoño",0,24,7,0,99,53,1018.7,1015.1,9.7,6,7,1.2,5.1,16.6,0,11.1
"35969","Subtropical","Invierno",0.6,54,28,17,49,31,1018.1,1018.1,8.4,1,1,5.4,9.6,14.3,0,7.8
"35970","Subtropical","Primavera",0,33,11,13,51,24,1019.5,1016,17.4,1,1,7,12.3,23.9,0,17.5
"35971","Subtropical","Primavera",0,44,17,26,68,74,1025,1022.4,19.3,4,5,5.4,9.4,19.5,0,5.3
"35972","Grassland","Invierno",0,43,11,17,97,48,1033.7,1031.5,5.4,0,1,1,8.4,15.3,0,12.5
"35973","Tropical","Otoño",10.2,43,19,15,73,80,1016.1,1013.4,26.1,5,6,7,5.7,25,1,5.9
"35974","Subtropical","Verano",1.8,52,17,33,70,58,1012.6,1009.9,23.3,7,6,5.8,4.4,25.3,1,7.4
"35975","Temperate","Otoño",0,63,50,20,48,24,1019.4,1016.1,22.9,0,1,10,11.9,32.4,0,15.6
"35976","Subtropical","Otoño",0,28,15,17,54,33,1018.5,1013.6,17.3,3,3,4,5.2,26.8,0,13.4
"35977","Temperate","Primavera",0,48,33,20,49,35,1021.9,1017.9,16.1,1,4,6.6,12.8,23.9,0,15.9
"35978","Temperate","Invierno",0.4,48,9,22,79,88,1007.8,1002.5,10.7,8,7,2.4,0.4,12.2,0,7.9
"35979","Subtropical","Verano",0,44,20,15,55,22,1014.4,1010.4,24.8,1,0,11.6,12.8,34.3,0,16.4
"35980","Subtropical","Primavera",0,56,24,28,63,72,1014.8,1011.9,19,1,7,2.6,4,18.8,0,4.8
"35981","Subtropical","Otoño",0,41,20,26,50,57,1023.1,1021.1,21.8,2,6,4.6,6.9,22.1,0,5.5
"35982","Temperate","Invierno",5.6,35,7,6,83,89,1014.4,1012.8,11.1,5,7,1.6,5.1,10.5,1,8.2
"35983","Subtropical","Invierno",0.6,35,17,20,63,58,1023.6,1020.9,15.2,7,7,3,6.1,16.6,0,7.3
"35984","Temperate","Otoño",0,31,13,13,77,61,1021.8,1020.9,7.1,7,7,1.2,0.3,12,0,6.9
"35985","Subtropical","Verano",0,50,22,17,47,45,1010.6,1008.2,29,3,7,10,9.5,31.3,0,8
"35986","Subtropical","Primavera",0,33,9,17,67,60,1012.6,1013.3,21.3,7,7,8,9.2,21.7,0,9.7
"35987","Temperate","Otoño",0,43,7,22,89,68,1032.7,1030.8,8.8,1,3,1.4,9.1,13.6,0,10.7
"35988","Subtropical","Invierno",0,39,17,17,73,69,1025.3,1023.1,16.9,7,3,2.4,8.7,17.5,0,3.7
"35989","Subtropical","Invierno",0,20,2,0,88,51,1028.9,1024.8,6.6,0,0,2.6,10,14.6,0,14.3
"35990","Tropical","Verano",37.2,30,13,15,96,73,1002.1,998.7,24.9,8,7,3.8,1.7,30,1,6.1
"35991","Temperate","Otoño",0.2,30,6,24,96,55,1021.6,1017.7,13.5,3,4,4.2,10,23.9,0,13.9
"35992","Subtropical","Otoño",1.2,30,6,11,83,61,1021.3,1017.8,22,7,4,6.6,4.7,26.9,1,7.1
"35993","Subtropical","Verano",15.8,30,19,22,75,69,1016.4,1015.8,22.7,4,2,5.6,12,26.2,1,8.2
"35994","Desert","Verano",0,56,20,7,30,9,1017,1014.6,26.9,2,3,18,13.4,35.6,0,16.9
"35995","Desert","Verano",0,37,19,20,47,10,1016.8,1014.6,21.2,0,0,11.2,12.7,32.1,0,17.8
"35996","Tropical","Invierno",0,50,26,22,42,23,1014.9,1010.7,20.9,7,7,6.4,10,27.3,0,9.9
"35997","Subtropical","Invierno",0,26,13,11,51,28,1023.3,1019.2,11,5,5,3.2,10.2,18.9,0,18
"35998","Temperate","Invierno",0,41,15,17,90,65,1029,1025.9,12.4,1,2,1.6,8.8,14.9,0,5.8
"35999","Grassland","Otoño",0.2,26,7,13,89,48,1018.6,1016.1,20.3,7,1,2.2,9.2,30,0,13.4
"36000","Temperate","Verano",0.2,59,28,37,61,21,1007.3,1008.7,15.7,7,5,8.2,11,22.3,0,9.4
"36001","Subtropical","Primavera",0.4,28,17,15,80,61,1017.1,1015.7,17.5,7,6,6.6,4.2,21,0,5.2
"36002","Temperate","Invierno",0,109,24,50,69,61,998.8,1001.2,14.1,2,3,1.6,5.6,10.3,0,13.2
"36003","Tropical","Verano",7,65,15,13,82,59,1007.5,1003.8,27.8,7,6,3.2,0,29.1,1,9.5
"36004","Grassland","Otoño",0,33,17,17,65,32,1018,1016.3,13.6,1,1,7,11.9,22.7,0,14.7
"36005","Temperate","Otoño",0,35,0,9,54,22,1022.5,1018.6,16.4,2,3,4,10.1,29.1,0,21.3
"36006","Temperate","Primavera",1,89,33,44,57,51,1006.8,1009,13.7,4,5,4.2,7.2,13.1,0,11
"36007","Subtropical","Verano",0,50,13,26,57,53,1010.3,1009.3,21.3,4,1,10,11.5,24.2,0,8.3
"36008","Subtropical","Primavera",0,37,13,17,32,26,1006.3,1003.4,23.9,0,0,12,12.6,30.1,0,16.6
"36009","Temperate","Invierno",10.6,67,35,30,71,76,995.1,993.1,10,6,7,2.6,5.5,10.3,1,8.3
"36010","Tropical","Otoño",0,35,20,19,35,25,1013.8,1010.8,24.3,1,0,8,11,31.4,0,12.4
"36011","Temperate","Verano",0,46,20,22,53,28,1015.6,1013.8,21.4,2,6,8,10.5,27.2,0,14.9
"36012","Temperate","Otoño",0,39,15,9,68,45,1028.2,1025.4,13.8,5,4,4.2,4.1,17.8,0,12
"36013","Tropical","Otoño",0,35,15,20,72,61,1011.7,1008.1,27.1,5,5,5.6,10.7,28.9,0,8.7
"36014","Tropical","Otoño",0,31,15,22,67,53,1013,1009.2,27.8,1,1,7.4,10.4,31.4,0,9.6
